"","id","standard","standard_num","child_age_centered","child_sex","child_religion","language","face","rating","no_opinion_face","no_opinion_face_hindu","no_opinion_face_muslim","no_opinion_face_dravidian","no_opinion_face_asian","no_opinion_face_white"
"1","Z03A06",3,3,-2.43815550041357,"male","muslim","""Gujarati""","hindu",1,0,0,0,0,0,0
"2","Z03A06",3,3,-2.43815550041357,"male","muslim","""Hindi""","hindu",2,0,0,0,0,0,0
"3","Z03A06",3,3,-2.43815550041357,"male","muslim","""English""","hindu",1,0,0,0,0,0,0
"4","Z03A06",3,3,-2.43815550041357,"male","muslim","""Chinese""","hindu",0,0,0,0,0,0,0
"5","Z03A06",3,3,-2.43815550041357,"male","muslim","""Tamil""","hindu",0,0,0,0,0,0,0
"6","Z03A09",3,3,-2.16665012406948,"male","muslim","""Gujarati""","hindu",2,0,0,0,0,0,0
"7","Z03A09",3,3,-2.16665012406948,"male","muslim","""Hindi""","hindu",1,0,0,0,0,0,0
"8","Z03A09",3,3,-2.16665012406948,"male","muslim","""English""","hindu",1,0,0,0,0,0,0
"9","Z03A09",3,3,-2.16665012406948,"male","muslim","""Chinese""","hindu",1,0,0,0,0,0,0
"10","Z03A09",3,3,-2.16665012406948,"male","muslim","""Tamil""","hindu",1,0,0,0,0,0,0
"11","Z03A16",3,3,-2.92740281224153,"male","muslim","""Gujarati""","hindu",2,1,0,1,0,0,0
"12","Z03A16",3,3,-2.92740281224153,"male","muslim","""Hindi""","hindu",0,0,0,0,0,0,0
"13","Z03A16",3,3,-2.92740281224153,"male","muslim","""English""","hindu",1,1,0,1,0,0,0
"14","Z03A16",3,3,-2.92740281224153,"male","muslim","""Chinese""","hindu",1,1,0,1,0,0,0
"15","Z03A16",3,3,-2.92740281224153,"male","muslim","""Tamil""","hindu",1,0,0,0,0,NA,NA
"16","Z03A51",3,3,-2.71234904880066,"female","hindu","""Gujarati""","hindu",1,0,0,0,0,0,0
"17","Z03A51",3,3,-2.71234904880066,"female","hindu","""Hindi""","hindu",0,0,0,0,0,0,0
"18","Z03A51",3,3,-2.71234904880066,"female","hindu","""English""","hindu",1,0,0,0,0,0,0
"19","Z03A51",3,3,-2.71234904880066,"female","hindu","""Marathi""","hindu",0,0,0,0,0,0,0
"20","Z03A51",3,3,-2.71234904880066,"female","hindu","""Tamil""","hindu",0,1,0,0,0,1,1
"21","Z03A59",3,3,-2.36826302729529,"female","hindu","""Gujarati""","hindu",2,0,0,0,0,0,0
"22","Z03A59",3,3,-2.36826302729529,"female","hindu","""Hindi""","hindu",1,0,0,0,0,0,0
"23","Z03A59",3,3,-2.36826302729529,"female","hindu","""English""","hindu",1,0,0,0,0,0,0
"24","Z03A59",3,3,-2.36826302729529,"female","hindu","""Chinese""","hindu",0,0,0,0,0,0,0
"25","Z03A59",3,3,-2.36826302729529,"female","hindu","""Tamil""","hindu",0,0,0,0,0,0,0
"26","Z03A60",3,3,-2.41665012406948,"female","other","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"27","Z03A60",3,3,-2.41665012406948,"female","other","""Hindi""","hindu",2,0,0,0,0,0,0
"28","Z03A60",3,3,-2.41665012406948,"female","other","""English""","hindu",NA,1,1,0,0,0,0
"29","Z03A60",3,3,-2.41665012406948,"female","other","""Chinese""","hindu",2,1,0,0,1,0,0
"30","Z03A60",3,3,-2.41665012406948,"female","other","""Tamil""","hindu",2,1,0,0,1,0,0
"31","Z03B58",3,3,-2.48923076923077,"female","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"32","Z03B58",3,3,-2.48923076923077,"female","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"33","Z03B58",3,3,-2.48923076923077,"female","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"34","Z03B58",3,3,-2.48923076923077,"female","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"35","Z03B58",3,3,-2.48923076923077,"female","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"36","Z03C01",3,3,-2.25535980148884,"male","muslim","""English""","hindu",0,0,0,0,0,NA,NA
"37","Z03C01",3,3,-2.25535980148884,"male","muslim","""Chinese""","hindu",1,0,0,0,0,NA,NA
"38","Z03C01",3,3,-2.25535980148884,"male","muslim","""Hindi""","hindu",2,0,0,0,0,NA,NA
"39","Z03C01",3,3,-2.25535980148884,"male","muslim","""Tamil""","hindu",2,0,0,0,0,NA,NA
"40","Z03C01",3,3,-2.25535980148884,"male","muslim","""Gujarati""","hindu",1,0,0,0,0,NA,NA
"41","Z03C02",3,3,-2.86557485525228,"male","muslim","""English""","hindu",2,0,0,0,0,NA,NA
"42","Z03C02",3,3,-2.86557485525228,"male","muslim","""Chinese""","hindu",2,0,0,0,0,NA,NA
"43","Z03C02",3,3,-2.86557485525228,"male","muslim","""Hindi""","hindu",1,0,0,0,0,NA,NA
"44","Z03C02",3,3,-2.86557485525228,"male","muslim","""Tamil""","hindu",1,0,0,0,0,NA,NA
"45","Z03C02",3,3,-2.86557485525228,"male","muslim","""Gujarati""","hindu",1,0,0,0,0,NA,NA
"46","Z03C04",3,3,-1.62363937138131,"male","muslim","""English""","hindu",0,0,0,0,0,NA,NA
"47","Z03C04",3,3,-1.62363937138131,"male","muslim","""Chinese""","hindu",0,0,0,0,0,NA,NA
"48","Z03C04",3,3,-1.62363937138131,"male","muslim","""Hindi""","hindu",2,0,0,0,0,NA,NA
"49","Z03C04",3,3,-1.62363937138131,"male","muslim","""Tamil""","hindu",1,0,0,0,0,NA,NA
"50","Z03C04",3,3,-1.62363937138131,"male","muslim","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"51","Z03C06",3,3,-2.62363937138131,"male","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"52","Z03C06",3,3,-2.62363937138131,"male","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"53","Z03C06",3,3,-2.62363937138131,"male","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"54","Z03C06",3,3,-2.62363937138131,"male","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"55","Z03C06",3,3,-2.62363937138131,"male","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"56","Z03C07",3,3,-2.02363937138131,"male","hindu","""English""","hindu",0,0,0,0,0,NA,NA
"57","Z03C07",3,3,-2.02363937138131,"male","hindu","""Chinese""","hindu",1,0,0,0,0,NA,NA
"58","Z03C07",3,3,-2.02363937138131,"male","hindu","""Hindi""","hindu",1,0,0,0,0,NA,NA
"59","Z03C07",3,3,-2.02363937138131,"male","hindu","""Tamil""","hindu",2,0,0,0,0,NA,NA
"60","Z03C07",3,3,-2.02363937138131,"male","hindu","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"61","Z03C09",3,3,-2.62363937138131,"male","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"62","Z03C09",3,3,-2.62363937138131,"male","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"63","Z03C09",3,3,-2.62363937138131,"male","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"64","Z03C09",3,3,-2.62363937138131,"male","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"65","Z03C09",3,3,-2.62363937138131,"male","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"66","Z03C10",3,3,-2.22363937138131,"male","hindu","""English""","hindu",1,0,0,0,0,NA,NA
"67","Z03C10",3,3,-2.22363937138131,"male","hindu","""Chinese""","hindu",1,0,0,0,0,NA,NA
"68","Z03C10",3,3,-2.22363937138131,"male","hindu","""Hindi""","hindu",2,0,0,0,0,NA,NA
"69","Z03C10",3,3,-2.22363937138131,"male","hindu","""Tamil""","hindu",2,0,0,0,0,NA,NA
"70","Z03C10",3,3,-2.22363937138131,"male","hindu","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"71","Z03C14",3,3,-2.52363937138131,"male","hindu","""English""","hindu",2,0,0,0,0,NA,NA
"72","Z03C14",3,3,-2.52363937138131,"male","hindu","""Chinese""","hindu",0,0,0,0,0,NA,NA
"73","Z03C14",3,3,-2.52363937138131,"male","hindu","""Hindi""","hindu",2,0,0,0,0,NA,NA
"74","Z03C14",3,3,-2.52363937138131,"male","hindu","""Tamil""","hindu",1,0,0,0,0,NA,NA
"75","Z03C14",3,3,-2.52363937138131,"male","hindu","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"76","Z03C16",3,3,-2.32363937138131,"male","hindu","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"77","Z03C16",3,3,-2.32363937138131,"male","hindu","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"78","Z03C16",3,3,-2.32363937138131,"male","hindu","""English""","hindu",NA,0,NA,0,NA,NA,NA
"79","Z03C16",3,3,-2.32363937138131,"male","hindu","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"80","Z03C16",3,3,-2.32363937138131,"male","hindu","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"81","Z03C18",3,3,-2.02363937138131,"male","hindu","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"82","Z03C18",3,3,-2.02363937138131,"male","hindu","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"83","Z03C18",3,3,-2.02363937138131,"male","hindu","""English""","hindu",NA,0,NA,0,NA,NA,NA
"84","Z03C18",3,3,-2.02363937138131,"male","hindu","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"85","Z03C18",3,3,-2.02363937138131,"male","hindu","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"86","Z03C20",3,3,-2.22363937138131,"male","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"87","Z03C20",3,3,-2.22363937138131,"male","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"88","Z03C20",3,3,-2.22363937138131,"male","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"89","Z03C20",3,3,-2.22363937138131,"male","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"90","Z03C20",3,3,-2.22363937138131,"male","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"91","Z03C43",3,3,-2.62363937138131,"female","muslim","""English""","hindu",2,0,0,0,0,NA,NA
"92","Z03C43",3,3,-2.62363937138131,"female","muslim","""Chinese""","hindu",1,0,0,0,0,NA,NA
"93","Z03C43",3,3,-2.62363937138131,"female","muslim","""Hindi""","hindu",1,0,0,0,0,NA,NA
"94","Z03C43",3,3,-2.62363937138131,"female","muslim","""Tamil""","hindu",1,0,0,0,0,NA,NA
"95","Z03C43",3,3,-2.62363937138131,"female","muslim","""Gujarati""","hindu",1,0,0,0,0,NA,NA
"96","Z03C44",3,3,-1.92363937138131,"female","hindu","""English""","hindu",1,0,0,0,0,NA,NA
"97","Z03C44",3,3,-1.92363937138131,"female","hindu","""Chinese""","hindu",0,0,0,0,0,NA,NA
"98","Z03C44",3,3,-1.92363937138131,"female","hindu","""Hindi""","hindu",2,0,0,0,0,NA,NA
"99","Z03C44",3,3,-1.92363937138131,"female","hindu","""Tamil""","hindu",1,0,0,0,0,NA,NA
"100","Z03C44",3,3,-1.92363937138131,"female","hindu","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"101","Z03C46",3,3,-2.82363937138131,"female","muslim","""English""","hindu",0,0,0,0,0,NA,NA
"102","Z03C46",3,3,-2.82363937138131,"female","muslim","""Chinese""","hindu",2,0,0,0,0,NA,NA
"103","Z03C46",3,3,-2.82363937138131,"female","muslim","""Hindi""","hindu",0,0,0,0,0,NA,NA
"104","Z03C46",3,3,-2.82363937138131,"female","muslim","""Tamil""","hindu",NA,0,NA,0,0,NA,NA
"105","Z03C46",3,3,-2.82363937138131,"female","muslim","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"106","Z03C47",3,3,-2.32363937138131,"female","hindu","""English""","hindu",1,0,0,0,0,NA,NA
"107","Z03C47",3,3,-2.32363937138131,"female","hindu","""Chinese""","hindu",1,0,0,0,0,NA,NA
"108","Z03C47",3,3,-2.32363937138131,"female","hindu","""Hindi""","hindu",2,0,0,0,0,NA,NA
"109","Z03C47",3,3,-2.32363937138131,"female","hindu","""Tamil""","hindu",1,0,0,0,0,NA,NA
"110","Z03C47",3,3,-2.32363937138131,"female","hindu","""Gujarati""","hindu",1,0,0,0,0,NA,NA
"111","Z03C48",3,3,-2.72363937138131,"female","hindu","""English""","hindu",1,0,0,0,0,NA,NA
"112","Z03C48",3,3,-2.72363937138131,"female","hindu","""Chinese""","hindu",0,0,0,0,0,NA,NA
"113","Z03C48",3,3,-2.72363937138131,"female","hindu","""Hindi""","hindu",2,0,0,0,0,NA,NA
"114","Z03C48",3,3,-2.72363937138131,"female","hindu","""Tamil""","hindu",2,0,0,0,0,NA,NA
"115","Z03C48",3,3,-2.72363937138131,"female","hindu","""Gujarati""","hindu",2,0,0,0,0,NA,NA
"116","Z03C49",3,3,-2.62363937138131,"female","muslim","""English""","hindu",NA,0,NA,0,0,NA,NA
"117","Z03C49",3,3,-2.62363937138131,"female","muslim","""Chinese""","hindu",NA,0,NA,0,0,NA,NA
"118","Z03C49",3,3,-2.62363937138131,"female","muslim","""Hindi""","hindu",NA,0,NA,0,0,NA,NA
"119","Z03C49",3,3,-2.62363937138131,"female","muslim","""Tamil""","hindu",NA,0,NA,0,0,NA,NA
"120","Z03C49",3,3,-2.62363937138131,"female","muslim","""Gujarati""","hindu",NA,0,NA,0,0,NA,NA
"121","Z03C51",3,3,-2.62363937138131,"female","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"122","Z03C51",3,3,-2.62363937138131,"female","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"123","Z03C51",3,3,-2.62363937138131,"female","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"124","Z03C51",3,3,-2.62363937138131,"female","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"125","Z03C51",3,3,-2.62363937138131,"female","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"126","Z03C60",3,3,-2.32363937138131,"female","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"127","Z03C60",3,3,-2.32363937138131,"female","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"128","Z03C60",3,3,-2.32363937138131,"female","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"129","Z03C60",3,3,-2.32363937138131,"female","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"130","Z03C60",3,3,-2.32363937138131,"female","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"131","Z03C62",3,3,-2.12363937138131,"female","muslim","""Hindi""","hindu",NA,0,NA,0,NA,NA,NA
"132","Z03C62",3,3,-2.12363937138131,"female","muslim","""Tamil""","hindu",NA,0,NA,0,NA,NA,NA
"133","Z03C62",3,3,-2.12363937138131,"female","muslim","""English""","hindu",NA,0,NA,0,NA,NA,NA
"134","Z03C62",3,3,-2.12363937138131,"female","muslim","""Gujarati""","hindu",NA,0,NA,0,NA,NA,NA
"135","Z03C62",3,3,-2.12363937138131,"female","muslim","""Chinese""","hindu",NA,0,NA,0,NA,NA,NA
"136","Z03A06",3,3,-2.43815550041357,"male","muslim","""Gujarati""","muslim",2,0,0,0,0,0,0
"137","Z03A06",3,3,-2.43815550041357,"male","muslim","""Hindi""","muslim",1,0,0,0,0,0,0
"138","Z03A06",3,3,-2.43815550041357,"male","muslim","""English""","muslim",1,0,0,0,0,0,0
"139","Z03A06",3,3,-2.43815550041357,"male","muslim","""Chinese""","muslim",0,0,0,0,0,0,0
"140","Z03A06",3,3,-2.43815550041357,"male","muslim","""Tamil""","muslim",0,0,0,0,0,0,0
"141","Z03A09",3,3,-2.16665012406948,"male","muslim","""Gujarati""","muslim",0,0,0,0,0,0,0
"142","Z03A09",3,3,-2.16665012406948,"male","muslim","""Hindi""","muslim",1,0,0,0,0,0,0
"143","Z03A09",3,3,-2.16665012406948,"male","muslim","""English""","muslim",2,0,0,0,0,0,0
"144","Z03A09",3,3,-2.16665012406948,"male","muslim","""Chinese""","muslim",2,0,0,0,0,0,0
"145","Z03A09",3,3,-2.16665012406948,"male","muslim","""Tamil""","muslim",0,0,0,0,0,0,0
"146","Z03A16",3,3,-2.92740281224153,"male","muslim","""Gujarati""","muslim",NA,1,0,1,0,0,0
"147","Z03A16",3,3,-2.92740281224153,"male","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"148","Z03A16",3,3,-2.92740281224153,"male","muslim","""English""","muslim",NA,1,0,1,0,0,0
"149","Z03A16",3,3,-2.92740281224153,"male","muslim","""Chinese""","muslim",NA,1,0,1,0,0,0
"150","Z03A16",3,3,-2.92740281224153,"male","muslim","""Tamil""","muslim",0,0,0,0,0,NA,NA
"151","Z03A51",3,3,-2.71234904880066,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"152","Z03A51",3,3,-2.71234904880066,"female","hindu","""Hindi""","muslim",0,0,0,0,0,0,0
"153","Z03A51",3,3,-2.71234904880066,"female","hindu","""English""","muslim",0,0,0,0,0,0,0
"154","Z03A51",3,3,-2.71234904880066,"female","hindu","""Marathi""","muslim",1,0,0,0,0,0,0
"155","Z03A51",3,3,-2.71234904880066,"female","hindu","""Tamil""","muslim",0,1,0,0,0,1,1
"156","Z03A59",3,3,-2.36826302729529,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"157","Z03A59",3,3,-2.36826302729529,"female","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"158","Z03A59",3,3,-2.36826302729529,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"159","Z03A59",3,3,-2.36826302729529,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"160","Z03A59",3,3,-2.36826302729529,"female","hindu","""Tamil""","muslim",0,0,0,0,0,0,0
"161","Z03A60",3,3,-2.41665012406948,"female","other","""Gujarati""","muslim",1,0,0,0,0,NA,NA
"162","Z03A60",3,3,-2.41665012406948,"female","other","""Hindi""","muslim",1,0,0,0,0,0,0
"163","Z03A60",3,3,-2.41665012406948,"female","other","""English""","muslim",0,1,1,0,0,0,0
"164","Z03A60",3,3,-2.41665012406948,"female","other","""Chinese""","muslim",1,1,0,0,1,0,0
"165","Z03A60",3,3,-2.41665012406948,"female","other","""Tamil""","muslim",0,1,0,0,1,0,0
"166","Z03B58",3,3,-2.48923076923077,"female","muslim","""Hindi""","muslim",NA,0,NA,0,NA,NA,NA
"167","Z03B58",3,3,-2.48923076923077,"female","muslim","""Tamil""","muslim",NA,0,NA,0,NA,NA,NA
"168","Z03B58",3,3,-2.48923076923077,"female","muslim","""English""","muslim",NA,0,NA,0,NA,NA,NA
"169","Z03B58",3,3,-2.48923076923077,"female","muslim","""Gujarati""","muslim",NA,0,NA,0,NA,NA,NA
"170","Z03B58",3,3,-2.48923076923077,"female","muslim","""Chinese""","muslim",NA,0,NA,0,NA,NA,NA
"171","Z03C01",3,3,-2.25535980148884,"male","muslim","""English""","muslim",NA,0,0,0,0,NA,NA
"172","Z03C01",3,3,-2.25535980148884,"male","muslim","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"173","Z03C01",3,3,-2.25535980148884,"male","muslim","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"174","Z03C01",3,3,-2.25535980148884,"male","muslim","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"175","Z03C01",3,3,-2.25535980148884,"male","muslim","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"176","Z03C02",3,3,-2.86557485525228,"male","muslim","""English""","muslim",NA,0,0,0,0,NA,NA
"177","Z03C02",3,3,-2.86557485525228,"male","muslim","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"178","Z03C02",3,3,-2.86557485525228,"male","muslim","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"179","Z03C02",3,3,-2.86557485525228,"male","muslim","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"180","Z03C02",3,3,-2.86557485525228,"male","muslim","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"181","Z03C04",3,3,-1.62363937138131,"male","muslim","""English""","muslim",NA,0,0,0,0,NA,NA
"182","Z03C04",3,3,-1.62363937138131,"male","muslim","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"183","Z03C04",3,3,-1.62363937138131,"male","muslim","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"184","Z03C04",3,3,-1.62363937138131,"male","muslim","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"185","Z03C04",3,3,-1.62363937138131,"male","muslim","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"186","Z03C06",3,3,-2.62363937138131,"male","muslim","""Hindi""","muslim",NA,0,NA,0,NA,NA,NA
"187","Z03C06",3,3,-2.62363937138131,"male","muslim","""Tamil""","muslim",NA,0,NA,0,NA,NA,NA
"188","Z03C06",3,3,-2.62363937138131,"male","muslim","""English""","muslim",NA,0,NA,0,NA,NA,NA
"189","Z03C06",3,3,-2.62363937138131,"male","muslim","""Gujarati""","muslim",NA,0,NA,0,NA,NA,NA
"190","Z03C06",3,3,-2.62363937138131,"male","muslim","""Chinese""","muslim",NA,0,NA,0,NA,NA,NA
"191","Z03C07",3,3,-2.02363937138131,"male","hindu","""English""","muslim",NA,0,0,0,0,NA,NA
"192","Z03C07",3,3,-2.02363937138131,"male","hindu","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"193","Z03C07",3,3,-2.02363937138131,"male","hindu","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"194","Z03C07",3,3,-2.02363937138131,"male","hindu","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"195","Z03C07",3,3,-2.02363937138131,"male","hindu","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"196","Z03C09",3,3,-2.62363937138131,"male","muslim","""Hindi""","muslim",NA,0,NA,0,NA,NA,NA
"197","Z03C09",3,3,-2.62363937138131,"male","muslim","""Tamil""","muslim",NA,0,NA,0,NA,NA,NA
"198","Z03C09",3,3,-2.62363937138131,"male","muslim","""English""","muslim",NA,0,NA,0,NA,NA,NA
"199","Z03C09",3,3,-2.62363937138131,"male","muslim","""Gujarati""","muslim",NA,0,NA,0,NA,NA,NA
"200","Z03C09",3,3,-2.62363937138131,"male","muslim","""Chinese""","muslim",NA,0,NA,0,NA,NA,NA
"201","Z03C10",3,3,-2.22363937138131,"male","hindu","""English""","muslim",NA,0,0,0,0,NA,NA
"202","Z03C10",3,3,-2.22363937138131,"male","hindu","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"203","Z03C10",3,3,-2.22363937138131,"male","hindu","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"204","Z03C10",3,3,-2.22363937138131,"male","hindu","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"205","Z03C10",3,3,-2.22363937138131,"male","hindu","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"206","Z03C14",3,3,-2.52363937138131,"male","hindu","""English""","muslim",NA,0,0,0,0,NA,NA
"207","Z03C14",3,3,-2.52363937138131,"male","hindu","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"208","Z03C14",3,3,-2.52363937138131,"male","hindu","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"209","Z03C14",3,3,-2.52363937138131,"male","hindu","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"210","Z03C14",3,3,-2.52363937138131,"male","hindu","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"211","Z03C16",3,3,-2.32363937138131,"male","hindu","""Hindi""","muslim",NA,0,NA,0,NA,NA,NA
"212","Z03C16",3,3,-2.32363937138131,"male","hindu","""Tamil""","muslim",NA,0,NA,0,NA,NA,NA
"213","Z03C16",3,3,-2.32363937138131,"male","hindu","""English""","muslim",NA,0,NA,0,NA,NA,NA
"214","Z03C16",3,3,-2.32363937138131,"male","hindu","""Gujarati""","muslim",NA,0,NA,0,NA,NA,NA
"215","Z03C16",3,3,-2.32363937138131,"male","hindu","""Chinese""","muslim",NA,0,NA,0,NA,NA,NA
"216","Z03C18",3,3,-2.02363937138131,"male","hindu","""Hindi""","muslim",NA,0,NA,0,NA,NA,NA
"217","Z03C18",3,3,-2.02363937138131,"male","hindu","""Tamil""","muslim",NA,0,NA,0,NA,NA,NA
"218","Z03C18",3,3,-2.02363937138131,"male","hindu","""English""","muslim",NA,0,NA,0,NA,NA,NA
"219","Z03C18",3,3,-2.02363937138131,"male","hindu","""Gujarati""","muslim",NA,0,NA,0,NA,NA,NA
"220","Z03C18",3,3,-2.02363937138131,"male","hindu","""Chinese""","muslim",NA,0,NA,0,NA,NA,NA
"221","Z03C20",3,3,-2.22363937138131,"male","muslim","""Hindi""","muslim",NA,0,NA,0,NA,NA,NA
"222","Z03C20",3,3,-2.22363937138131,"male","muslim","""Tamil""","muslim",NA,0,NA,0,NA,NA,NA
"223","Z03C20",3,3,-2.22363937138131,"male","muslim","""English""","muslim",NA,0,NA,0,NA,NA,NA
"224","Z03C20",3,3,-2.22363937138131,"male","muslim","""Gujarati""","muslim",NA,0,NA,0,NA,NA,NA
"225","Z03C20",3,3,-2.22363937138131,"male","muslim","""Chinese""","muslim",NA,0,NA,0,NA,NA,NA
"226","Z03C43",3,3,-2.62363937138131,"female","muslim","""English""","muslim",NA,0,0,0,0,NA,NA
"227","Z03C43",3,3,-2.62363937138131,"female","muslim","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"228","Z03C43",3,3,-2.62363937138131,"female","muslim","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"229","Z03C43",3,3,-2.62363937138131,"female","muslim","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"230","Z03C43",3,3,-2.62363937138131,"female","muslim","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"231","Z03C44",3,3,-1.92363937138131,"female","hindu","""English""","muslim",NA,0,0,0,0,NA,NA
"232","Z03C44",3,3,-1.92363937138131,"female","hindu","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"233","Z03C44",3,3,-1.92363937138131,"female","hindu","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"234","Z03C44",3,3,-1.92363937138131,"female","hindu","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"235","Z03C44",3,3,-1.92363937138131,"female","hindu","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"236","Z03C46",3,3,-2.82363937138131,"female","muslim","""English""","muslim",NA,0,0,0,0,NA,NA
"237","Z03C46",3,3,-2.82363937138131,"female","muslim","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"238","Z03C46",3,3,-2.82363937138131,"female","muslim","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"239","Z03C46",3,3,-2.82363937138131,"female","muslim","""Tamil""","muslim",NA,0,NA,0,0,NA,NA
"240","Z03C46",3,3,-2.82363937138131,"female","muslim","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"241","Z03C47",3,3,-2.32363937138131,"female","hindu","""English""","muslim",NA,0,0,0,0,NA,NA
"242","Z03C47",3,3,-2.32363937138131,"female","hindu","""Chinese""","muslim",NA,0,0,0,0,NA,NA
"243","Z03C47",3,3,-2.32363937138131,"female","hindu","""Hindi""","muslim",NA,0,0,0,0,NA,NA
"244","Z03C47",3,3,-2.32363937138131,"female","hindu","""Tamil""","muslim",NA,0,0,0,0,NA,NA
"245","Z03C47",3,3,-2.32363937138131,"female","hindu","""Gujarati""","muslim",NA,0,0,0,0,NA,NA
"246","Z03C48",3,3,-2.72363937138131,"female","hindu","""English""","muslim",NA,0,0,0,0,NA,NA
"247","Z03C48",3,3,-2.72363937138131,"female","hindu","""Chinese""","muslim",NA,0,0,0,0,NA,NA
