"","id","standard","standard_num","child_age_centered","child_sex","child_religion","language","face","rating","no_opinion_face","no_opinion_face_hindu","no_opinion_face_muslim","no_opinion_face_dravidian","no_opinion_face_asian","no_opinion_face_white"
"467","Z05A05","5",5,-0.602084872363129,"male","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"468","Z05A42","5",5,-0.602084872363129,"female","other","""Gujarati""","muslim",1,0,0,0,0,0,0
"469","Z05A47","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",1,1,0,0,1,0,0
"470","Z05B44","5",5,0.397915127636871,"female","muslim","""Gujarati""","muslim",1,0,0,0,0,0,0
"471","Z05B48","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"472","Z05A10","5",5,-0.602084872363129,"male","muslim","""Gujarati""","muslim",1,0,0,0,0,0,0
"473","Z05A19","5",5,0.397915127636871,"male","muslim","""Gujarati""","muslim",1,0,0,0,0,0,0
"474","Z05A48","5",5,0.397915127636871,"female","muslim","""Gujarati""","muslim",1,1,0,0,0,0,0
"475","Z05A49","5",5,-0.702084872363129,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"476","Z05B47","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"477","Z05A51","5",5,0.397915127636871,"female","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"478","Z05A09","5",5,0.397915127636871,"male","muslim","""Gujarati""","muslim",1,0,0,0,0,0,0
"479","Z05B04","5",5,-0.602084872363129,"male","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"480","Z05B50","5",5,-0.802084872363128,"female","muslim","""Gujarati""","muslim",2,0,0,0,0,0,0
"481","Z05A04","5",5,-0.602084872363129,"male","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"482","Z05A43","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"483","Z05A05","5",5,-0.602084872363129,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"484","Z05A13","5",5,0.397915127636871,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"485","Z05A42","5",5,-0.602084872363129,"female","other","""Hindi""","muslim",1,0,0,0,0,0,0
"486","Z05A47","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",1,0,0,0,0,0,0
"487","Z05A52","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",1,0,0,0,0,0,0
"488","Z05B44","5",5,0.397915127636871,"female","muslim","""Hindi""","muslim",1,0,0,0,0,0,0
"489","Z05B48","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",1,0,0,0,0,NA,NA
"490","Z05A10","5",5,-0.602084872363129,"male","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"491","Z05A19","5",5,0.397915127636871,"male","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"492","Z05A48","5",5,0.397915127636871,"female","muslim","""Hindi""","muslim",1,1,0,0,0,0,0
"493","Z05A49","5",5,-0.702084872363129,"female","hindu","""Hindi""","muslim",1,0,0,0,0,0,0
"494","Z05B16","5",5,0.397915127636871,"male","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"495","Z05B47","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"496","Z05A51","5",5,0.397915127636871,"female","hindu","""Hindi""","muslim",1,0,0,0,0,0,0
"497","Z05A09","5",5,0.397915127636871,"male","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"498","Z05B04","5",5,-0.602084872363129,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"499","Z05B50","5",5,-0.802084872363128,"female","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"500","Z05A04","5",5,-0.602084872363129,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"501","Z05A43","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"502","Z05A05","5",5,-0.602084872363129,"male","hindu","""English""","muslim",1,0,0,0,0,0,0
"503","Z05A13","5",5,0.397915127636871,"male","hindu","""English""","muslim",2,0,0,0,0,0,0
"504","Z05A42","5",5,-0.602084872363129,"female","other","""English""","muslim",1,0,0,0,0,0,0
"505","Z05A47","5",5,-0.602084872363129,"female","hindu","""English""","muslim",2,0,0,0,0,0,0
"506","Z05A52","5",5,-0.602084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"507","Z05B44","5",5,0.397915127636871,"female","muslim","""English""","muslim",1,0,0,0,0,0,0
"508","Z05B48","5",5,-0.602084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,NA,NA
"509","Z05A19","5",5,0.397915127636871,"male","muslim","""English""","muslim",2,0,0,0,0,0,0
"510","Z05A48","5",5,0.397915127636871,"female","muslim","""English""","muslim",1,0,0,0,0,0,0
"511","Z05A49","5",5,-0.702084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"512","Z05B16","5",5,0.397915127636871,"male","muslim","""English""","muslim",1,0,0,0,0,0,0
"513","Z05B47","5",5,-0.602084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"514","Z05A51","5",5,0.397915127636871,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"515","Z05A09","5",5,0.397915127636871,"male","muslim","""English""","muslim",1,0,0,0,0,0,0
"516","Z05B04","5",5,-0.602084872363129,"male","hindu","""English""","muslim",2,0,0,0,0,0,0
"517","Z05B50","5",5,-0.802084872363128,"female","muslim","""English""","muslim",1,0,0,0,0,0,0
"518","Z05A04","5",5,-0.602084872363129,"male","hindu","""English""","muslim",1,0,0,0,0,0,0
"519","Z05A43","5",5,-0.602084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"520","Z05A05","5",5,-0.602084872363129,"male","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"521","Z05A13","5",5,0.397915127636871,"male","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"522","Z05A47","5",5,-0.602084872363129,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"523","Z05A52","5",5,-0.602084872363129,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"524","Z05A49","5",5,-0.702084872363129,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"525","Z05B47","5",5,-0.602084872363129,"female","hindu","""Marathi""","muslim",1,0,0,0,0,0,0
"526","Z05A51","5",5,0.397915127636871,"female","hindu","""Marathi""","muslim",2,0,0,0,0,0,0
"527","Z05B50","5",5,-0.802084872363128,"female","muslim","""Marathi""","muslim",2,0,0,0,0,0,0
"528","Z05A05","5",5,-0.602084872363129,"male","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"529","Z05A13","5",5,0.397915127636871,"male","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"530","Z05A47","5",5,-0.602084872363129,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"531","Z05A52","5",5,-0.602084872363129,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"532","Z05B48","5",5,-0.602084872363129,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"533","Z05A10","5",5,-0.602084872363129,"male","muslim","""Tamil""","muslim",1,0,0,0,0,0,0
"534","Z05A49","5",5,-0.702084872363129,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"535","Z05B16","5",5,0.397915127636871,"male","muslim","""Tamil""","muslim",2,0,0,0,0,0,0
"536","Z05A51","5",5,0.397915127636871,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"537","Z05B04","5",5,-0.602084872363129,"male","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"538","Z05B50","5",5,-0.802084872363128,"female","muslim","""Tamil""","muslim",1,0,0,0,0,0,0
"539","Z05A04","5",5,-0.602084872363129,"male","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"540","Z05A03","5",5,-0.602084872363129,"male","hindu","""English""","muslim",1,0,0,0,0,0,0
"541","Z05A4X","5",5,-0.602084872363129,"female","hindu","""English""","muslim",2,0,0,0,0,0,0
"542","Z05C07","5",5,0.397915127636871,"male","muslim","""English""","muslim",2,0,0,0,0,0,0
"543","Z05A08","5",5,-0.602084872363129,"male","hindu","""English""","muslim",1,0,0,0,0,0,0
"544","Z05A33","5",5,-0.802084872363128,"male","muslim","""English""","muslim",2,0,0,0,0,0,0
"545","Z05A53","5",5,0.397915127636871,"female","muslim","""English""","muslim",1,0,0,0,0,0,0
"546","Z05C51","5",5,-0.602084872363129,"female","muslim","""English""","muslim",1,0,0,0,0,0,0
"547","Z05A57","5",5,-0.602084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"548","Z05A56","5",5,-0.602084872363129,"female","hindu","""English""","muslim",1,0,0,0,0,0,0
"549","Z05A60","5",5,-0.602084872363129,"female","hindu","""English""","muslim",2,0,0,0,0,0,0
"550","Z05A03","5",5,-0.602084872363129,"male","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"551","Z05A4X","5",5,-0.602084872363129,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"552","Z05C07","5",5,0.397915127636871,"male","muslim","""Chinese""","muslim",1,0,0,0,0,0,0
"553","Z05A08","5",5,-0.602084872363129,"male","hindu","""Chinese""","muslim",2,0,0,0,0,0,0
"554","Z05A53","5",5,0.397915127636871,"female","muslim","""Chinese""","muslim",1,0,0,0,0,0,0
"555","Z05A56","5",5,-0.602084872363129,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"556","Z05A60","5",5,-0.602084872363129,"female","hindu","""Chinese""","muslim",1,0,0,0,0,0,0
"557","Z05A03","5",5,-0.602084872363129,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"558","Z05A4X","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"559","Z05A08","5",5,-0.602084872363129,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"560","Z05A33","5",5,-0.802084872363128,"male","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"561","Z05A53","5",5,0.397915127636871,"female","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"562","Z05C51","5",5,-0.602084872363129,"female","muslim","""Hindi""","muslim",2,0,0,0,0,0,0
"563","Z05A57","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"564","Z05A07","5",5,0.397915127636871,"male","hindu","""Hindi""","muslim",1,0,0,0,0,0,0
"565","Z05A56","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",2,1,1,0,0,0,0
"566","Z05C03","5",5,-0.602084872363129,"male","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"567","Z05A60","5",5,-0.602084872363129,"female","hindu","""Hindi""","muslim",2,0,0,0,0,0,0
"568","Z05A03","5",5,-0.602084872363129,"male","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"569","Z05A4X","5",5,-0.602084872363129,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"570","Z05C07","5",5,0.397915127636871,"male","muslim","""Tamil""","muslim",1,0,0,0,0,0,0
"571","Z05A08","5",5,-0.602084872363129,"male","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"572","Z05A33","5",5,-0.802084872363128,"male","muslim","""Tamil""","muslim",1,0,0,0,0,0,0
"573","Z05A53","5",5,0.397915127636871,"female","muslim","""Tamil""","muslim",1,0,0,0,0,0,0
"574","Z05A56","5",5,-0.602084872363129,"female","hindu","""Tamil""","muslim",1,0,0,0,0,0,0
"575","Z05A60","5",5,-0.602084872363129,"female","hindu","""Tamil""","muslim",2,0,0,0,0,0,0
"576","Z05A03","5",5,-0.602084872363129,"male","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"577","Z05A4X","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"578","Z05C07","5",5,0.397915127636871,"male","muslim","""Gujarati""","muslim",2,0,0,0,0,0,0
"579","Z05A08","5",5,-0.602084872363129,"male","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"580","Z05A33","5",5,-0.802084872363128,"male","muslim","""Gujarati""","muslim",2,0,0,0,0,0,0
"581","Z05A53","5",5,0.397915127636871,"female","muslim","""Gujarati""","muslim",1,0,0,0,0,0,0
"582","Z05C51","5",5,-0.602084872363129,"female","muslim","""Gujarati""","muslim",1,0,0,0,0,0,0
"583","Z05A57","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"584","Z05A56","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"585","Z05C03","5",5,-0.602084872363129,"male","hindu","""Gujarati""","muslim",2,0,0,0,0,0,0
"586","Z05A60","5",5,-0.602084872363129,"female","hindu","""Gujarati""","muslim",1,0,0,0,0,0,0
"587","Z05C06","5",5,-0.602084872363129,"male","other","""English""","dravidian",2,0,0,0,0,0,0
"588","Z05C45","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",2,0,0,0,0,0,0
"589","Z05C50","5",5,-0.90208487236313,"female","hindu","""English""","dravidian",2,0,0,0,0,0,0
"590","Z05B11","5",5,0.397915127636871,"male","hindu","""English""","dravidian",2,0,0,0,0,0,0
"591","Z05B55","5",5,-0.602084872363129,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"592","Z05B12","5",5,0.397915127636871,"male","muslim","""English""","dravidian",1,1,0,0,0,1,1
"593","Z05B17","5",5,-0.602084872363129,"male","hindu","""English""","dravidian",1,0,0,0,0,0,0
"594","Z05C44","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",1,0,0,0,0,0,0
"595","Z05C48","5",5,-0.602084872363129,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"596","Z05C56","5",5,-0.602084872363129,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"597","Z05C46","5",5,-0.602084872363129,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"598","Z05B56","5",5,0.397915127636871,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"599","Z05C04","5",5,-0.602084872363129,"male","hindu","""English""","dravidian",2,0,NA,0,0,0,0
"600","Z05C49","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",1,0,0,0,0,0,0
"601","Z05C06","5",5,-0.602084872363129,"male","other","""Chinese""","dravidian",2,0,0,0,0,0,0
"602","Z05B55","5",5,-0.602084872363129,"female","muslim","""Chinese""","dravidian",1,0,0,0,0,0,0
"603","Z05B19","5",5,0.397915127636871,"male","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"604","Z05B17","5",5,-0.602084872363129,"male","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"605","Z05C46","5",5,-0.602084872363129,"female","muslim","""Chinese""","dravidian",1,1,1,0,0,0,0
"606","Z05B62","5",5,-0.602084872363129,"female","hindu","""Chinese""","dravidian",1,1,1,0,0,0,0
"607","Z05C04","5",5,-0.602084872363129,"male","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"608","Z05B49","5",5,-0.602084872363129,"female","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"609","Z05B32","5",5,0.397915127636871,"male","muslim","""Chinese""","dravidian",1,0,0,0,0,0,0
"610","Z05C10","5",5,-0.602084872363129,"male","muslim","""Hindi""","dravidian",1,0,0,0,0,0,0
"611","Z05C06","5",5,-0.602084872363129,"male","other","""Hindi""","dravidian",2,0,0,0,0,0,0
"612","Z05B11","5",5,0.397915127636871,"male","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"613","Z05B55","5",5,-0.602084872363129,"female","muslim","""Hindi""","dravidian",1,0,0,0,0,0,0
"614","Z05B12","5",5,0.397915127636871,"male","muslim","""Hindi""","dravidian",2,1,0,0,0,1,1
"615","Z05B17","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",1,0,0,0,0,0,0
"616","Z05B05","5",5,-0.602084872363129,"male","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"617","Z05B20","5",5,-0.602084872363129,"male","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"618","Z05C48","5",5,-0.602084872363129,"female","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"619","Z05C56","5",5,-0.602084872363129,"female","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"620","Z05C46","5",5,-0.602084872363129,"female","muslim","""Hindi""","dravidian",1,0,0,0,0,0,0
"621","Z05B56","5",5,0.397915127636871,"female","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"622","Z05B62","5",5,-0.602084872363129,"female","hindu","""Hindi""","dravidian",1,1,0,0,0,0,0
"623","Z05C04","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"624","Z05C09","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",1,0,0,0,0,0,0
"625","Z05C49","5",5,-0.602084872363129,"female","hindu","""Hindi""","dravidian",1,0,0,0,0,0,0
"626","Z05C06","5",5,-0.602084872363129,"male","other","""Tamil""","dravidian",2,0,0,0,0,0,0
"627","Z05C45","5",5,-0.602084872363129,"female","hindu","""Tamil""","dravidian",2,0,NA,0,0,0,0
"628","Z05C50","5",5,-0.90208487236313,"female","hindu","""Tamil""","dravidian",1,0,0,0,0,0,0
"629","Z05B11","5",5,0.397915127636871,"male","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"630","Z05B12","5",5,0.397915127636871,"male","muslim","""Tamil""","dravidian",2,1,1,0,0,0,0
"631","Z05B19","5",5,0.397915127636871,"male","hindu","""Tamil""","dravidian",1,0,0,0,0,0,0
"632","Z05C44","5",5,-0.602084872363129,"female","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"633","Z05B05","5",5,-0.602084872363129,"male","muslim","""Tamil""","dravidian",2,0,0,0,0,0,0
"634","Z05C48","5",5,-0.602084872363129,"female","muslim","""Tamil""","dravidian",1,0,0,0,0,0,0
"635","Z05B56","5",5,0.397915127636871,"female","muslim","""Tamil""","dravidian",1,0,0,0,0,0,0
"636","Z05C04","5",5,-0.602084872363129,"male","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"637","Z05C09","5",5,-0.602084872363129,"male","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"638","Z05C49","5",5,-0.602084872363129,"female","hindu","""Tamil""","dravidian",1,0,0,0,0,0,0
"639","Z05C06","5",5,-0.602084872363129,"male","other","""Gujarati""","dravidian",1,0,0,0,0,0,0
"640","Z05B55","5",5,-0.602084872363129,"female","muslim","""Gujarati""","dravidian",1,0,0,0,0,0,0
"641","Z05B12","5",5,0.397915127636871,"male","muslim","""Gujarati""","dravidian",1,1,0,0,0,0,0
"642","Z05B17","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"643","Z05B05","5",5,-0.602084872363129,"male","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"644","Z05B20","5",5,-0.602084872363129,"male","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"645","Z05C48","5",5,-0.602084872363129,"female","muslim","""Gujarati""","dravidian",1,0,0,0,0,0,0
"646","Z05C46","5",5,-0.602084872363129,"female","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"647","Z05B56","5",5,0.397915127636871,"female","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"648","Z05C04","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",2,0,0,0,0,0,0
"649","Z05C09","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"650","Z05C49","5",5,-0.602084872363129,"female","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"651","Z05B46","5",5,-0.602084872363129,"female","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"652","Z05B03","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"653","Z05B46","5",5,-0.602084872363129,"female","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"654","Z05B03","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"655","Z05B46","5",5,-0.602084872363129,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"656","Z05B03","5",5,-0.602084872363129,"male","hindu","""English""","dravidian",2,0,0,0,0,0,0
"657","Z05B46","5",5,-0.602084872363129,"female","muslim","""Marathi""","dravidian",2,0,0,0,0,0,0
"658","Z05B03","5",5,-0.602084872363129,"male","hindu","""Marathi""","dravidian",1,0,0,0,0,0,0
"659","Z05B46","5",5,-0.602084872363129,"female","muslim","""Tamil""","dravidian",2,0,0,0,0,0,0
"660","Z05B03","5",5,-0.602084872363129,"male","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"661","Z05A05","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",2,0,0,0,0,0,0
"662","Z05A13","5",5,0.397915127636871,"male","hindu","""Gujarati""","dravidian",2,0,0,0,0,0,0
"663","Z05A42","5",5,-0.602084872363129,"female","other","""Gujarati""","dravidian",1,0,0,0,0,0,0
"664","Z05A52","5",5,-0.602084872363129,"female","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"665","Z05B44","5",5,0.397915127636871,"female","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"666","Z05A10","5",5,-0.602084872363129,"male","muslim","""Gujarati""","dravidian",1,0,0,0,0,0,0
"667","Z05A19","5",5,0.397915127636871,"male","muslim","""Gujarati""","dravidian",2,0,0,0,0,0,0
"668","Z05A48","5",5,0.397915127636871,"female","muslim","""Gujarati""","dravidian",1,1,0,0,0,0,0
"669","Z05A49","5",5,-0.702084872363129,"female","hindu","""Gujarati""","dravidian",2,0,0,0,0,0,0
"670","Z05B04","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",2,0,0,0,0,0,0
"671","Z05B50","5",5,-0.802084872363128,"female","muslim","""Gujarati""","dravidian",1,0,0,0,0,0,0
"672","Z05A04","5",5,-0.602084872363129,"male","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"673","Z05A43","5",5,-0.602084872363129,"female","hindu","""Gujarati""","dravidian",1,0,0,0,0,0,0
"674","Z05A05","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"675","Z05A13","5",5,0.397915127636871,"male","hindu","""Hindi""","dravidian",1,0,0,0,0,0,0
"676","Z05A42","5",5,-0.602084872363129,"female","other","""Hindi""","dravidian",1,0,0,0,0,0,0
"677","Z05A47","5",5,-0.602084872363129,"female","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"678","Z05A52","5",5,-0.602084872363129,"female","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"679","Z05B44","5",5,0.397915127636871,"female","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"680","Z05B48","5",5,-0.602084872363129,"female","hindu","""Hindi""","dravidian",2,0,0,0,0,NA,NA
"681","Z05A10","5",5,-0.602084872363129,"male","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"682","Z05A19","5",5,0.397915127636871,"male","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"683","Z05A48","5",5,0.397915127636871,"female","muslim","""Hindi""","dravidian",1,1,0,0,0,0,0
"684","Z05A49","5",5,-0.702084872363129,"female","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"685","Z05B16","5",5,0.397915127636871,"male","muslim","""Hindi""","dravidian",2,0,0,0,0,0,0
"686","Z05A51","5",5,0.397915127636871,"female","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"687","Z05A09","5",5,0.397915127636871,"male","muslim","""Hindi""","dravidian",1,0,0,0,0,0,0
"688","Z05B04","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"689","Z05B50","5",5,-0.802084872363128,"female","muslim","""Hindi""","dravidian",1,0,0,0,0,0,0
"690","Z05A04","5",5,-0.602084872363129,"male","hindu","""Hindi""","dravidian",1,0,0,0,0,0,0
"691","Z05A43","5",5,-0.602084872363129,"female","hindu","""Hindi""","dravidian",2,0,0,0,0,0,0
"692","Z05A05","5",5,-0.602084872363129,"male","hindu","""English""","dravidian",1,0,0,0,0,0,0
"693","Z05A13","5",5,0.397915127636871,"male","hindu","""English""","dravidian",1,0,0,0,0,0,0
"694","Z05A42","5",5,-0.602084872363129,"female","other","""English""","dravidian",1,0,0,0,0,0,0
"695","Z05A47","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",2,0,0,0,0,0,0
"696","Z05A52","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",1,0,0,0,0,0,0
"697","Z05B44","5",5,0.397915127636871,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"698","Z05A10","5",5,-0.602084872363129,"male","muslim","""English""","dravidian",1,0,0,0,0,0,0
"699","Z05A19","5",5,0.397915127636871,"male","muslim","""English""","dravidian",2,0,0,0,0,0,0
"700","Z05A48","5",5,0.397915127636871,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"701","Z05A49","5",5,-0.702084872363129,"female","hindu","""English""","dravidian",1,0,0,0,0,0,0
"702","Z05B47","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",2,0,0,0,0,0,0
"703","Z05B04","5",5,-0.602084872363129,"male","hindu","""English""","dravidian",2,0,0,0,0,0,0
"704","Z05B50","5",5,-0.802084872363128,"female","muslim","""English""","dravidian",1,0,0,0,0,0,0
"705","Z05A04","5",5,-0.602084872363129,"male","hindu","""English""","dravidian",2,0,0,0,0,0,0
"706","Z05A43","5",5,-0.602084872363129,"female","hindu","""English""","dravidian",2,0,0,0,0,0,0
"707","Z05A05","5",5,-0.602084872363129,"male","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"708","Z05A52","5",5,-0.602084872363129,"female","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"709","Z05A10","5",5,-0.602084872363129,"male","muslim","""Chinese""","dravidian",1,0,0,0,0,0,0
"710","Z05A49","5",5,-0.702084872363129,"female","hindu","""Chinese""","dravidian",1,0,0,0,0,0,0
"711","Z05B16","5",5,0.397915127636871,"male","muslim","""Marathi""","dravidian",1,0,0,0,0,0,0
"712","Z05A51","5",5,0.397915127636871,"female","hindu","""Marathi""","dravidian",2,0,0,0,0,0,0
"713","Z05B04","5",5,-0.602084872363129,"male","hindu","""Marathi""","dravidian",2,0,0,0,0,0,0
"714","Z05B50","5",5,-0.802084872363128,"female","muslim","""Marathi""","dravidian",1,0,0,0,0,0,0
"715","Z05A05","5",5,-0.602084872363129,"male","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"716","Z05A13","5",5,0.397915127636871,"male","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"717","Z05A42","5",5,-0.602084872363129,"female","other","""Tamil""","dravidian",1,0,0,0,0,0,0
"718","Z05A47","5",5,-0.602084872363129,"female","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"719","Z05A52","5",5,-0.602084872363129,"female","hindu","""Tamil""","dravidian",1,0,0,0,0,0,0
"720","Z05B44","5",5,0.397915127636871,"female","muslim","""Tamil""","dravidian",2,0,0,0,0,0,0
"721","Z05B48","5",5,-0.602084872363129,"female","hindu","""Tamil""","dravidian",2,0,0,0,0,0,0
"722","Z05A19","5",5,0.397915127636871,"male","muslim","""Tamil""","dravidian",2,0,0,0,0,0,0
"723","Z05A48","5",5,0.397915127636871,"female","muslim","""Tamil""","dravidian",2,0,0,0,0,0,0
"724","Z05A49","5",5,-0.702084872363129,"female","hindu","""Tamil""","dravidian",1,0,0,0,0,0,0
